Jogador;Equipa;Equipa dentro de um período de tempo seleccionado;Posição;Idade;Valor de mercado;Contrato termina;Partidas jogadas;Minutos jogados:;Golos;Golos esperados;Assistências;Assistências esperadas;Duelos/90;Duelos ganhos, %;Naturalidade;País de nacionalidade;Pé;Altura;Peso;Emprestado;Ações defensivas com êxito/90;Duelos defensivos/90;Duelos defensivos ganhos, %;Duelos aérios/90;Duelos aéreos ganhos, %;Cortes/90;Cortes de carrinho ajust. à posse;Remates intercetados/90;Interseções/90;Interceções ajust. à posse;Faltas/90;Cartões amarelos;Cartões amarelos/90;Cartões vermelhos;Cartões vermelhos/90;Acções atacantes com sucesso/90;Golos/90;Golos sem ser por penálti;Golos sem ser por penálti/90;Golos esperados/90;Golos de cabeça;Golos de cabeça/90;Remate;Remates/90;Remates à baliza, %;Golos marcados, %;Assistências/90;Cruzamentos/90;Cruzamentos certos, %;Cruzamentos do flanco esquerdo/90;Cruzamentos precisos do flanco esquerdo, %;Cruzamentos do flanco direito/90;Cruzamentos precisos do flanco direito, %;Cruzamentos para a área de baliza/90;Dribles/90;Dribles com sucesso, %;Duelos ofensivos/90;Duelos ofensivos ganhos, %;Toques na área/90;Corridas progressivas/90;Acelerações/90;Passes recebidos/90;Passes longos recebidos/90;Faltas sofridas/90;Passes/90;Passes certos, %;Passes para a frente/90;Passes para a frente certos, %;Passes para trás/90;Passes para trás certos, %;Passes laterais/90;Passes laterais certos, %;Passes curtos / médios /90;Passes curtos / médios precisos, %;Passes longos/90;Passes longos certos, %;Comprimento médio de passes, m;Comprimento médio de passes longos, m;Assistências esperadas/90;Assistências para remate/90;Segundas assistências/90;Terceiras assistências/90;Passes inteligentes/90;Passes inteligentes certos, %;Passes chave/90;Passes para terço final/90;Passes certos para terço final, %;Passes para a área de penálti/90;Passes precisos para a área de penálti, %;Passes em profundidade/90;Passes em profundidade certos, %;Receção de passes em profundidade/90;Cruzamentos em profundidade recebidos/90;Passes progressivos/90;Passes progressivos certos, %;Golos sofridos;Golos sofridos/90;Remates sofridos;Remates sofridos/90;Jogos sem sofrer golos;Defesas, %;Golos sofridos esperados ;Golos sofridos esperados/90;Golos expectáveis defendidos;Golos expectáveis defendidos por 90´;Passes para trás recebidos pelo guarda-redes/90;Saídas/90;Duelos aérios/90;Livres/90;Livres directos/90;Pontapés livres directos à baliza, %;Cantos/90;Penaltis marcados;Conversão de penaltis, %
F. Ortega;Vélez Sarsfield;Vélez Sarsfield;LB;23;4000000;2024-12-31;10;710;0;0,01;1;0,6;24,85;52,55;Argentina;Argentina;esquerdo;178;75;sim;12,42;9,63;69,74;3,04;37,5;0;0;0,25;5,7;9,18;1,14;2;0,25;0;0;2,28;0;0;0;0;0;0;1;0,13;0;0;0,13;2,03;25;2,03;25;0;0;0,13;3,04;58,33;7,86;46,77;0,63;1,9;1,14;21,42;0,51;1,14;34,99;75,36;13,44;65,09;5,32;88,1;10,65;78,57;31,18;81,3;1,9;26,67;16,84;21,76;0,08;0,38;0,13;0;0,51;0;0,25;3,55;75;2,15;35,29;0,63;20;0,38;0,51;6,97;49,09;0;;0;;0;0;0;0;;;0,13;;;0;0;0;0;0;0
A. Lotti;Atlético Tucumán;Atlético Tucumán;LW, CF;26;1800000;2024-06-30;11;709;2;1,73;1;1,88;20,44;34,78;Argentina;Argentina, Italy;direito;179;70;sim;5,33;3,81;63,33;4,57;25;0,13;0,16;0,38;2,79;3,61;0,76;0;0;0;0;1,9;0,25;1;0,13;0,22;0;0;9;1,14;22,22;22,222;0,13;1,4;18,18;1,02;25;0,38;0;0,13;2,79;40,91;8,25;26,15;2,79;1,02;1,14;11,42;1,65;0,76;19,17;68,87;2,92;60,87;5,84;84,78;5,84;58,7;16,76;75;1,02;37,5;20,93;17,27;0,24;1,02;0;0;0,38;66,67;0,76;1,9;66,67;2,16;41,18;0,38;66,67;1,52;0,25;1,78;92,86;0;;0;;0;0;0;0;;;0,13;;;0;0;0;0;1;100
N. Castro;Patronato;Arsenal;LCMF, LB;32;375000;2022-12-31;11;708;0;0,47;0;1,48;25,3;50,25;Argentina;Argentina;direito;181;73;sim;12,08;10,04;54,43;2,29;50;0,64;0,79;0,13;5,97;7,42;1,27;1;0,13;0;0;4,32;0;0;0;0,06;0;0;7;0,89;28,57;0;0;3,43;37,04;3,43;37,04;0;0;0,38;4,7;59,46;8,39;51,52;1,4;1,65;1,14;15,38;1,02;1,02;28,6;70,67;11,82;64,52;3,69;89,66;9,15;75;20,97;78,79;4,45;57,14;19,91;27,78;0,19;1,53;0;0;0;0;1,02;4,96;61,54;2,8;45,45;0,13;100;0,76;1,14;8,9;65,71;0;;0;;0;0;0;0;;;0,13;;;1,53;0,38;33,33;2,16;0;0
C. Tarragona;Gimnasia La Plata;Vélez Sarsfield;CF;31;1400000;2022-12-31;12;707;4;2,55;1;0,91;28,64;39,56;Argentina;Argentina;direito;176;78;sim;2,67;2,93;47,83;4,46;42,86;0,64;1,07;0;0,64;1,07;2,04;0;0;1;0,13;4,58;0,51;4;0,51;0,33;0;0;20;2,55;45;20;0,13;0,76;66,67;0,13;100;0,64;60;0,38;3,69;75,86;14,38;38,94;3,56;1,02;0,51;14,26;2,29;2,16;21,13;80,12;3,18;52;7,26;87,72;6,49;86,27;19,99;80,89;0,51;75;13,97;15,58;0,12;0,64;0,13;0,13;0,51;25;0,51;1,15;77,78;1,53;75;0,51;25;0,76;0,38;1,4;81,82;0;;0;;0;0;0;0;;;0;;;0;0;0;0;0;0
T. Chancalay;Al Wasl;Colón;CF, AMF, LAMF;23;4000000;2024-12-31;9;698;0;1;1;1,77;26,56;29,13;Argentina;Argentina;direito;179;74;sim;3,74;3,22;36;5,03;17,95;1,03;1,32;0;1,55;1,98;2,19;2;0,26;0;0;4,38;0;0;0;0,13;0;0;21;2,71;23,81;0;0,13;2,84;36,36;1,29;40;1,55;33,33;0,39;4,51;54,29;13,28;32,04;2,06;1,55;1,42;21,28;1,68;1,16;29,27;68,28;8,38;49,23;5,42;90,48;9,54;71,62;23,98;73,12;2,71;61,9;19,79;31,68;0,23;1,81;0;0;1,03;25;0,26;4,51;57,14;3,48;37,04;1,29;10;0,64;0,9;4,77;75,68;0;;0;;0;0;0;0;;;0;;;1,42;0,26;50;3,35;0;0
C. Izquierdoz;Sporting Gijón;Boca Juniors;LCB;33;3000000;2024-06-30;8;697;0;0,64;0;0;13,17;65,69;Argentina;Argentina;direito;185;88;sim;8,39;3,49;74,07;5,29;65,85;0,39;0,5;0,39;5,42;7;0,39;1;0,13;1;0,13;0,65;0;0;0;0,08;0;0;3;0,39;100;0;0;0;0;0;0;0;0;0;0,65;40;1,81;42,86;0,65;0;0;24,79;0;0,77;39,25;89,14;15,37;80,67;3,36;84,62;17,82;96,38;33,7;93,87;5,55;60,47;18,94;32,02;0;0;0;0;0;0;0;1,68;53,85;0;0;0;0;0;0;6,97;64,81;0;;0;;0;0;0;0;;;2,2;;;0;0;0;0;0;0
L. Ferreyra;Rosario Central;Rosario Central;LCMF, LW, LAMF;20;1000000;2024-12-31;9;697;0;0,93;1;0,6;18,34;39,44;Argentina;Argentina;direito;171;71;sim;3,1;5,04;33,33;1,42;45,45;0;0;0;1,42;1,7;1,03;1;0,13;0;0;4,26;0;0;0;0,12;0;0;16;2,07;37,5;0;0,13;2,58;20;2,58;20;0;0;0,13;4,78;54,05;8,78;45,59;2,45;2,2;1,81;17,17;1,94;1,94;24,28;76,06;5,29;78,05;6,07;100;7,75;71,67;20,79;83,85;0,9;57,14;18,76;27,56;0,08;0,9;0;0;0,9;42,86;0,65;2,45;68,42;2,45;31,58;0,65;20;0,65;0,52;3,87;76,67;0;;0;;0;0;0;0;;;0;;;0,13;0,13;0;0,52;0;0
J. Fernández;Newell's Old Boys;Newell's Old Boys;DMF, LCMF;27;0;;9;694;0;0,5;0;0,31;19,58;50,33;Argentina;Argentina;direito;174;73;sim;11,93;8,56;50;3,63;46,43;1,95;2,81;0,26;5,71;8,25;1,95;3;0,39;0;0;0,91;0;0;0;0,06;0;0;3;0,39;33,33;0;0;0;0;0;0;0;0;0;0,91;71,43;2,72;47,62;0,91;0,26;0,13;34,24;0,26;0,52;50,71;92,07;12,71;79,59;6,1;97,87;26,46;98,04;47,59;95,1;3,11;45,83;18,36;32,27;0,04;0,13;0,13;0;0,13;100;0,13;5,45;76,19;0,26;50;0,39;33,33;0,26;0;4,93;86,84;0;;0;;0;0;0;0;;;1,17;;;0;0;0;0;0;0
O. Salomón;Tigre;Central Córdoba SdE;RCB, RB;23;600000;2023-06-30;8;693;0;0,47;0;0;17,92;70,29;Argentina;Argentina, Italy;direito;181;81;sim;10,91;8,44;78,46;4,55;62,86;0,13;0,17;0,26;4,16;5,3;0,65;0;0;1;0,13;0,52;0;0;0;0,06;0;0;3;0,39;33,33;0;0;0;0;0;0;0;0;0;0,39;100;1,3;70;0,78;0;0;14,42;0,52;0,91;31,3;82,99;13,64;68,57;1,56;91,67;13,9;96,26;24,81;89,01;6,49;60;25,98;42,03;0;0;0;0;0;0;0;5,32;58,54;0,65;20;0,26;50;0,13;0;8,18;74,6;0;;0;;0;0;0;0;;;0,78;;;0;0;0;0,13;0;0
A. Barboza;Libertad;Independiente;LCB;27;2500000;2023-12-31;8;692;0;0,02;0;0;15,87;68,85;Argentina;Argentina;esquerdo;193;79;sim;14,18;6,5;82;3,77;55,17;0,78;0,93;0,52;8,06;9,64;1,04;1;0,13;0;0;1,17;0;0;0;0;0;0;3;0,39;0;0;0;0,13;0;0;0;0,13;0;0;1,17;88,89;1,69;76,92;0,26;1,04;0,39;18,34;0;0,91;36,29;78,85;18,47;62,68;1,56;100;14,7;94,69;28,87;87,39;7,28;46,43;25,81;42,89;0;0;0;0;0,26;50;0;7,67;61,02;0,65;20;1,04;25;0,13;0;8,71;64,18;0;;0;;0;0;0;0;;;1,56;;;0,13;0,13;0;0;0;0
M. Merentiel;Palmeiras;Defensa y Justicia;CF, LW;26;2500000;2026-06-30;10;689;6;2,51;1;0,93;11,36;29,89;Uruguay;Uruguay;direito;176;68;sim;1,18;1,04;25;2,48;31,58;0;0;0;0,91;1,59;0,91;1;0,13;0;0;3,27;0,78;6;0,78;0,33;0;0;16;2,09;68,75;37,5;0,13;0,52;50;0,26;0;0,26;100;0,13;2,22;47,06;4,96;31,58;3,27;1,04;1,04;11,76;1,57;0,13;15,15;71,55;3,79;51,72;3,27;84;5,49;76,19;14,37;73,64;0,26;0;15,74;2,77;0,12;1,04;0;0,13;0,91;57,14;0,52;1,57;75;2,22;47,06;0,65;20;1,18;0,26;1,7;100;0;;0;;0;0;0;0;;;0;;;0,52;0,39;66,67;0,13;0;0
J. Sandoval;Atlético Tucumán;Argentinos Juniors;RB;35;150000;2022-12-31;7;688;0;0,48;1;0,2;18,05;57,97;Uruguay;Uruguay;direito;181;72;sim;10,99;5,49;73,81;4,32;66,67;0,78;1,07;0,13;6,15;8,34;0,52;1;0,13;0;0;1,57;0;0;0;0,06;0;0;5;0,65;0;0;0,13;1,44;45,45;0;0;1,44;45,45;0,26;1,57;58,33;4,58;40;0,65;0,52;0,13;12,69;1,57;0,65;24,85;68,95;10,07;54,55;4,06;93,55;6,28;68,75;19,23;78,23;4,32;36,36;21,13;32,3;0,03;0,26;0;0;0;0;0,13;4,97;52,63;2,09;37,5;0,26;50;0,26;0,52;5,89;73,33;0;;0;;0;0;0;0;;;1,05;;;0,13;0;0;0;0;0
S. Sosa;Independiente;Independiente;GK;36;1200000;2022-12-31;7;686;0;0;0;0;0,79;83,33;Uruguay;Uruguay;direito;183;79;sim;2,49;0,13;0;0,39;100;0;0;0;2,49;3,02;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6,56;0,13;0;14,43;80,91;9,45;72,22;0;0;4,72;100;8,4;98,44;5,9;57,78;37,17;44,11;0;0;0;0;0;0;0;2,49;52,63;0;0;0;0;0;0;4,72;69,44;10;1,31;33;4,33;3;69,7;11,56;1,52;1,56;0,205;0;1,05;0,39;;;;0;0;0
H. De La Fuente;Famalicão;Vélez Sarsfield;RB;25;1000000;2024-06-30;9;684;1;0,09;0;0,1;21,58;49,39;Argentina;Argentina;direito;177;73;sim;10,13;8,29;63,49;2,63;35;0,13;0,2;0;4,74;7,35;0,53;0;0;0;0;2,11;0,13;1;0,13;0,01;0;0;4;0,53;50;25;0;1,58;25;0;0;1,58;25;0,39;2,89;45,45;6,58;42;1,05;1,58;1,18;25,79;2,89;1,45;36,05;77,01;10,92;67,47;7,89;85;11,84;76,67;32,11;80,74;2,37;61,11;18,27;30,06;0,01;0,26;0,13;0;0,13;100;0,13;3,42;73,08;2,24;35,29;0,39;33,33;0,53;0,39;7,76;59,32;0;;0;;0;0;0;0;;;0,66;;;0;0;0;0;0;0
O. Benítez;Lamia;Patronato;LCB, LB, RCB;31;275000;2022-12-31;8;683;0;0,6;0;0,07;16,47;54,4;Argentina;Argentina;esquerdo;185;79;sim;10,15;6,59;68;3,82;51,72;0,13;0,18;0,26;5,53;7,46;0,4;0;0;0;0;1,45;0;0;0;0,08;0;0;3;0,4;33,33;0;0;0,53;25;0,53;25;0;0;0;1,84;64,29;3,69;53,57;0,53;0,26;0,13;12,25;1,58;1,19;23,06;68;12,12;59,78;1,84;85,71;6,85;84,62;15,68;70,59;6,85;65,38;24,45;38,34;0,01;0,13;0,13;0;0,13;0;0;4,74;61,11;1,05;25;0,4;33,33;0,13;0,13;7,64;53,45;0;;0;;0;0;0;0;;;0,53;;;0;0;0;0;0;0
W. Camacho;;Defensa y Justicia;RAMF, RW, CF;36;50000;;9;682;2;1,91;1;0,67;29,96;47,58;Uruguay;Uruguay;esquerdo;178;73;sim;8,31;8,05;55,74;5,01;47,37;1,58;2,67;0;2,24;3,78;2,38;1;0,13;0;0;5,28;0,26;2;0,26;0,25;1;0,13;16;2,11;43,75;12,5;0,13;2,77;38,1;0,79;50;1,98;33,33;0,4;4,88;54,05;11,61;43,18;2,9;1,19;1,32;23,36;1,98;2,77;32,6;71,26;10,43;54,43;5,41;92,68;11,35;76,74;27,98;76,42;1,85;42,86;17,15;30,19;0,09;1,19;0;0;1,98;33,33;0,53;4,49;64,71;4,22;53,13;1,85;28,57;1,32;1,06;6,2;78,72;0;;0;;0;0;0;0;;;0,53;;;0,13;0;0;0;0;0
R. Rojas;River Plate;River Plate;RCB;26;4500000;2024-12-31;7;682;2;0,69;1;0;18,61;62,41;Paraguay;Paraguay;direito;176;75;sim;10,56;7,39;73,21;5,01;68,42;0;0;0,13;5,15;9,29;1,19;1;0,13;0;0;0,26;0,26;2;0,26;0,09;2;0,26;5;0,66;40;40;0,13;0;0;0;0;0;0;0;0,26;0;1,85;21,43;1,19;0;0,26;21,11;0,13;0,26;39,59;86;17,42;77,27;3,56;85,19;15,18;94,78;35,1;90,23;4,49;52,94;20,33;35,61;0;0;0;0;0;0;0;3,83;65,52;0;0;0;0;0;0;7,52;66,67;0;;0;;0;0;0;0;;;2,11;;;0;0;0;0;0;0
J. Nardoni;Unión Santa Fe;Unión Santa Fe;RCMF;20;2000000;2025-12-31;10;681;0;0,51;0;0,02;23;54,02;Argentina;Argentina;direito;170;59;sim;7,93;7,8;45,76;2,25;29,41;1,06;1,28;0,13;3,3;3,99;1,59;2;0,26;0;0;3,3;0;0;0;0,07;0;0;4;0,53;0;0;0;0,4;66,67;0;0;0,4;66,67;0;4,49;67,65;8,33;61,9;0,53;1,45;1,06;12,95;0,66;1,98;23,79;79,44;8,72;65,15;2,78;90,48;9,12;89,86;20,88;82,28;2,51;57,89;18,41;28,23;0;0,26;0,13;0;0,4;0;0,13;4,1;61,29;1,19;22,22;0,53;0;0;0,26;3,04;65,22;0;;0;;0;0;0;0;;;0,13;;;0;0;0;0;0;0
M. Ledesma;Platense;Defensa y Justicia;GK;26;275000;2023-12-31;7;680;0;0;0;0;1,19;100;Argentina;Argentina;direito;191;81;sim;1,19;0,13;100;0,79;100;0;0;0;1,06;1,76;0;0;0;0;0;0,13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,13;100;0,26;100;0;0;0;21,18;0,26;0,13;28,46;84,65;10,59;66,25;0;0;16,41;95,16;19,72;98,66;8,74;53,03;27,32;42,46;0;0;0;0;0;0;0;2,12;18,75;0,13;0;0,4;0;0;0;3,97;60;14;1,85;33;4,37;0;57,58;11,92;1,58;-2,08;-0,275;0;1,32;0,79;;;;0;0;0
L. Morales;Newell's Old Boys;Lanús;GK;22;2800000;2025-12-31;7;680;0;0;0;0;1,19;88,89;Argentina;Argentina;direito;187;76;sim;2,38;0,26;100;0,53;100;0;0;0;2,12;2,73;0;1;0,13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18,66;0;0,53;25,28;93,72;12,57;89,47;0;0;11,65;97,73;18,13;100;7,15;77,78;28,37;44,82;0;0;0;0;0;0;0;1,19;44,44;0,13;0;0,13;0;0;0;4,63;88,57;13;1,72;46;6,09;1;71,74;14,86;1,97;1,86;0,246;0;1,06;0,53;;;;0;0;0
M. Miño;Ferro Carril Oeste;Rosario Central;GK;25;450000;2022-12-31;7;679;0;0;0;0;0,8;83,33;Argentina;Argentina;direito;186;82;sim;0,93;0,13;0;0,66;100;0;0;0;0,93;1,12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14,98;0,27;0;22,93;89,02;13,25;82;0;0;9,15;98,55;15,51;100;7,42;66,07;32,61;53,32;0;0;0;0;0;0;0;1,99;53,33;0;0;0;0;0;0;5,3;85;11;1,46;41;5,43;3;73,17;12,12;1,61;1,12;0,148;0;2,12;0,66;;;;0;0;0
J. Lucero;Colo Colo;Vélez Sarsfield;CF;30;850000;2023-12-31;12;678;1;1,97;0;0,27;20,84;28,03;Argentina;Argentina;direito;179;75;sim;4,25;2,26;41,18;4,38;24,24;0,93;1,47;0,27;2,39;3,78;1,73;2;0,27;0;0;1,73;0,13;1;0,13;0,26;1;0,13;11;1,46;45,45;9,091;0;1,59;8,33;0,53;0;1,06;12,5;0;1,86;42,86;9,16;33,33;3,19;0,4;0,27;13,54;1,86;1,99;17,26;76,15;1,86;71,43;4,78;97,22;5,18;71,79;15,66;83,05;0;0;15,22;0;0,04;0,53;0,13;0;0,13;100;0,27;1,06;87,5;0,93;42,86;0,13;100;0,66;0,13;0,53;75;0;;0;;0;0;0;0;;;0;;;0;0;0;0,13;0;0
M. Guanini;Sarmiento;Newell's Old Boys;RCB;26;425000;2022-12-31;8;676;0;0;0;0;13,45;62,38;Argentina;Argentina, Spain;direito;191;86;sim;8,52;4,79;58,33;3,86;72,41;0,93;1,25;0,8;4,79;6,43;1,2;3;0,4;1;0,13;0,4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,4;100;1,07;62,5;0,13;0;0;28,09;0,27;0,4;39,67;81,21;17,44;66,41;2,13;100;18,51;93,53;32,49;88,93;7,19;46,3;27,76;47,11;0;0;0;0;0;0;0;6,79;56,86;0,4;0;0,53;0;0;0;8,65;64,62;0;;0;;0;0;0;0;;;2,13;;;0;0;0;0;0;0
C. Chimino;Arsenal;Patronato;RB;34;325000;2022-12-31;7;674;0;0,95;0;0,25;18,56;56,12;Argentina;Argentina;direito;178;72;sim;13,49;10,01;66,67;2,4;38,89;1,6;2,45;0;5,21;7,96;1,34;0;0;0;0;2,14;0;0;0;0,13;0;0;5;0,67;20;0;0;2,4;44,44;0;0;2,4;44,44;0,8;1,87;50;4,14;45,16;0,27;1,2;0,4;17,09;1,2;1,2;30,71;69,57;16,42;62,6;3,34;96;6,94;75;22,17;74,1;6,14;63,04;20,36;32,51;0,03;0,4;0;0;0,27;0;0,13;6,28;59,57;2,8;47,62;0,53;25;0,13;1,07;10,68;75;0;;0;;0;0;0;0;;;0,67;;;0,13;0,13;0;0;1;0
D. Sappa;Palestino;Patronato;GK;27;450000;2023-12-31;7;674;0;0;0;0;1,07;75;Argentina;Argentina;direito;193;91;sim;1,2;0,4;33,33;0,4;100;0;0;0;1,07;1,62;0;1;0,13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,13;100;0;0,13;0,13;12,55;0,4;0,27;19,9;81,88;10,42;69,23;0;0;8,68;95,38;11,62;95,4;8,28;62,9;36,53;52,61;0;0;0;0;0;0;0;3,61;40,74;0,67;20;0,27;0;0,13;0;5,21;76,92;11;1,47;38;5,07;2;71,05;9,8;1,31;-1,2;-0,16;0;1,74;0,4;;;;0;0;0
M. Nani;Al Shamal;Unión Santa Fe;LCB, CB;24;625000;;7;672;0;0,44;0;0,21;14,46;62,04;Argentina;Argentina;esquerdo;189;84;sim;10,85;6,83;72,55;4,42;60,61;0,8;0,97;0,4;5,09;6,13;1,21;1;0,13;0;0;0,4;0;0;0;0,06;0;0;1;0,13;0;0;0;0,13;100;0,13;100;0;0;0;0,13;100;0,8;33,33;0,27;0,27;0;17,28;0,13;0,13;33,48;84;15,67;72,65;2,28;82,35;13,79;97,09;27,19;91,13;6,16;52,17;25,39;44,07;0,03;0,4;0;0;0,13;100;0,27;6,16;54,35;0,54;75;0,27;50;0,13;0,13;7,63;82,46;0;;0;;0;0;0;0;;;1,88;;;0,13;0;0;0;0;0
F. Bustos;Internacional;Independiente;RB;26;6000000;2024-12-31;7;670;0;0,02;1;0,79;17,19;51,56;Argentina;Argentina;direito;167;66;sim;9,94;7,25;61,11;1,75;46,15;0,4;0,48;0,27;5,1;6,03;0,94;2;0,27;0;0;1,75;0;0;0;0;0;0;1;0,13;100;0;0,13;1,75;23,08;0;0;1,75;23,08;0,27;2,01;46,67;4,57;38,24;0,4;2,82;2,15;28,34;2,28;0,94;45;77,91;18,94;67,38;3,9;89,66;15,04;86,61;38,15;85,56;5,1;39,47;18,79;31,49;0,11;0,67;0;0,13;0,27;100;0,4;8,46;74,6;2,28;41,18;0,27;50;0,27;0,67;11,96;67,42;0;;0;;0;0;0;0;;;0,27;;;0;0;0;0;0;0
R. Ábila;Colón;Boca Juniors;CF;32;1600000;2025-12-31;9;666;6;6,46;0;0,45;17,97;32,33;Argentina;Argentina;direito;177;93;sim;1,49;1,62;50;3,65;40,74;0;0;0;0,68;0,99;0,81;1;0,14;0;0;1,62;0,81;6;0,81;0,87;1;0,14;17;2,3;41,18;35,294;0;0,14;0;0,14;0;0;0;0;2,03;33,33;8,92;27,27;3,92;0,41;0,14;10;1,49;1,22;13,24;79,59;2,3;82,35;2,84;95,24;3,78;85,71;12,57;80,65;0,54;75;14,25;17,91;0,06;1,22;0;0;0,14;0;0,27;1,35;90;1,35;90;0,14;0;1,08;0;1,76;61,54;0;;0;;0;0;0;0;;;0;;;0;0;0;0;2;0
G. Acosta;Atlético Tucumán;Atlético Tucumán;LCMF, RCMF, RW;33;500000;2024-12-31;11;663;2;0,78;1;0,7;15,75;46,55;Argentina;Argentina;direito;168;73;sim;8,14;5,97;61,36;2,99;36,36;0,27;0,39;0;4,21;6,12;1,36;1;0,14;0;0;1,36;0,27;2;0,27;0,11;0;0;12;1,63;41,67;16,667;0,14;1,49;18,18;0,14;0;1,36;20;0,14;0,27;50;3,94;44,83;0,54;1,09;0,54;27,56;0,68;1,09;41,81;81,17;12,49;72,83;6,11;91,11;17,92;87,12;36,92;86,03;3,39;56;18,13;24,17;0,09;0,81;0;0;0,27;100;0,27;5,02;75,68;2,71;50;0,27;50;1,09;0,54;6,79;76;0;;0;;0;0;0;0;;;0,68;;;0,95;0,27;50;1,9;0;0
F. Pérez;Lanús;Lanús;DMF, RCMF;23;750000;2024-12-31;9;662;0;0,41;0;0,07;24,34;48,04;Argentina;Argentina;direito;170;65;sim;8,97;8,16;56,67;2,04;40;0,27;0,35;0,14;4,08;5,29;1,63;3;0,41;0;0;1,63;0;0;0;0,06;0;0;3;0,41;33,33;0;0;0,68;20;0;0;0,68;20;0;2,58;52,63;8,43;41,94;0,14;0,27;0,41;26,78;0,41;1,63;45;83,99;12,64;73,12;5,85;95,35;19,58;90,28;39,97;87,07;4,35;65,63;19,62;29,77;0,01;0,14;0;0;0,41;0;0;5,57;78,05;1,09;37,5;0,54;0;0,27;0,14;7,21;62,26;0;;0;;0;0;0;0;;;1,09;;;0,41;0;0;0,41;0;0
B. Pittón;Emelec;San Lorenzo;LB;29;1000000;2022-12-31;7;661;1;0,28;0;0,44;20,97;55,84;Argentina;Argentina;esquerdo;179;69;sim;12,39;11,16;65,85;3,13;56,52;0,68;0,92;0,14;4,36;5,89;0,54;0;0;0;0;0,95;0,14;1;0,14;0,04;0;0;5;0,68;20;20;0;2,18;18,75;2,18;18,75;0;0;0,27;0,95;28,57;3,27;37,5;1,36;0,54;0,14;19,2;1,23;0,68;27,64;71,92;13,21;64,95;3,68;88,89;6,67;75,51;21,1;84,52;4,36;37,5;20,54;33,62;0,06;0,14;0;0;0,14;100;0,14;3,54;61,54;1,63;25;0,68;0;0,27;0,54;6,94;62,75;0;;0;;0;0;0;0;;;0;;;0;0;0;0;0;0
J. Bottinelli;San Martín San Juan;Rosario Central;LCB;38;75000;2022-12-31;7;660;0;0,52;0;0,05;12,95;45,26;Argentina;Argentina, Italy;esquerdo;180;79;sim;9,82;5,05;54,05;4,09;43,33;0,82;0,94;0,95;6,27;7,23;0,68;2;0,27;1;0,14;0,41;0;0;0;0,07;0;0;3;0,41;66,67;0;0;0;0;0;0;0;0;0;0,14;100;1,23;55,56;0,55;0,95;0;24,14;0,27;0,55;42,95;86,35;22,64;77,71;2,18;100;14,45;95,28;36,41;91,76;6,55;56,25;20,52;34,46;0,01;0,14;0;0;0;0;0;4,64;67,65;0,14;0;0,14;100;0;0;9,14;68,66;0;;0;;0;0;0;0;;;1,5;;;0;0;0;0;0;0
Á. González;LDU Quito;Estudiantes;LW, RW;28;2300000;2023-06-30;10;657;0;0,82;1;0,76;26,58;40,21;Argentina;Argentina, Italy;direito;169;66;sim;5,48;6,71;57,14;3,29;29,17;0;0;0;1,64;2,28;2,33;0;0;0;0;4,11;0;0;0;0,11;0;0;13;1,78;46,15;0;0,14;2,88;28,57;1,37;40;1,51;18,18;0,27;3,84;57,14;9,32;38,24;3,15;2,33;1,64;13,42;1,92;1,37;21,51;67,52;3,7;66,67;3,97;86,21;9,04;63,64;17,4;74,8;1,51;54,55;17,2;24,87;0,1;1,23;0;0;0,68;40;0,55;1,92;78,57;3,01;36,36;1,1;37,5;0,55;0,82;3,01;77,27;0;;0;;0;0;0;0;;;0;;;0,82;0,14;0;1,1;0;0
I. Gómez;Platense;Estudiantes;RCMF;25;1200000;2023-06-30;9;653;0;0,14;0;0,05;24,4;53,67;Argentina;Argentina;direito;167;61;sim;13,09;10,47;63,16;3,31;41,67;1,65;2,37;0,28;4,82;6,91;1,1;1;0,14;0;0;1,1;0;0;0;0,02;0;0;2;0,28;0;0;0;0,83;50;0;0;0,83;50;0;1,38;40;6,06;43,18;0,28;0,41;0,83;18,33;0,69;1,93;30,74;87,44;9,92;80,56;3,72;100;12,96;92,55;26,74;91,24;3,17;65,22;19,19;31,32;0,01;0,28;0;0;0,28;50;0;4,96;75;1,1;62,5;0,55;50;0,41;0,41;5,93;79,07;0;;0;;0;0;0;0;;;0;;;0;0;0;0;0;0
